"","case_no","visa_type","fy","last_event_date","case_status","n_requested","n_certified","is_certified","certification_begin_date","certification_end_date","job_title","employer_name","employer_state","employer_city","employer_address_1","employer_address_2","employer_postal_code","worksite_state","worksite_city","agent_name","organization_flag","is_duplicate"
"3138",NA,"H-2B",2016,2016-03-02,"CERTIFICATION",3,3,"True","2016-04-01","2016-11-01","DINING ROOM ATTENDANT","CHEZ MICHEL RESTAURANT","ME","LINCOLNVILLE","PO BOX 36","2530 ATLANTIC HIGHWAY","04849","ME","LINCOLNVILLE","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3139",NA,"H-2B",2016,2016-03-04,"CERTIFICATION",30,30,"True","2016-04-01","2016-11-14","COOK","SUN N SURF RESTAURANT OF YORK INC","ME","YORK BEACH","PO BOX 1329","264 LONG BEACH AVE","03910","ME","york beach",NA,NA,NA
"3140",NA,"H-2B",2016,2016-03-08,"CERTIFICATION",2,2,"True","2016-04-01","2016-11-30","SPECIALITY COOK","ST. ANTHONY'S MONASTERY ASSOCIATION INC","ME","KENNEBUNK","PO BOX 273","26 BEACH AVENUE","04043","ME","KENNEBUNK","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3141",NA,"H-2B",2016,2016-03-10,"CERTIFICATION",5,5,"True","2016-04-01","2016-10-31","HOUSEKEEPER","THE BEACHWOOD","ME","OLD ORCHARD BEACH","29 W. GRAND AVE.","P.O. BOX 245","04064","ME","OLD ORCHARD BEACH","H2 VISA CONSULTANTS, LLC:ROBERT MCCUBBIN",NA,NA
"3142",NA,"H-2B",2016,2016-03-11,"CERTIFICATION",5,5,"True","2016-04-01","2016-12-15","LANDSCAPE LABORER","STONEY BROOK LANDSCAPING LLC","ME","YORK HARBOR","PO BOX 116","1680 US ROUTE 1","03911","ME","YORK HARBOR","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3143",NA,"H-2B",2016,2016-03-14,"CERTIFICATION",12,12,"True","2016-04-01","2016-11-15","HOUSEKEEPER","THE GRAND HOTEL LLC","ME","OGUNQUIT","276 SHORE ROAD","PO BOX 1526","03907","ME","OGUNQUIT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3144",NA,"H-2B",2016,2016-03-14,"CERTIFICATION",4,4,"True","2016-04-01","2016-11-05","FOOD PREPARATION WORKER","CHEZ MICHEL RESTAURANT","ME","LINCOLNVILLE","PO BOX 36","2530 ATLANTIC HIGHWAY","04849","ME","LINCOLNVILLE","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3145",NA,"H-2B",2016,2016-03-14,"DENIED",2,0,"False","2016-04-01","2016-11-30","HOUSEKEEPING","SOCIETY OF FRANCISCAN FATHERS OF GREEN MAINE","ME","KENNEBUNKPORT","PO BOX 980","28 BEACH AVENUE","04046","ME","KENNEBUNKPORT","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3146",NA,"H-2B",2016,2016-03-16,"CERTIFICATION",6,6,"True","2016-04-01","2016-11-15","HOUSEKEEPING","SEA CHAMBERS MOTEL","ME","OGUNQUIT","PO BOX 916","67 SHORE ROAD","03907","ME","OGUNQUIT","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3147",NA,"H-2B",2016,2016-03-16,"CERTIFICATION",4,4,"True","2016-04-01","2016-11-01","HOUSEKEEPER","MARGINAL WAY HOUSE INC","ME","OGUNQUIT","22 WHARF LANE",NA,"03907","ME","Ogunquit","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3148",NA,"H-2B",2016,2016-03-16,"CERTIFICATION",2,2,"True","2016-04-01","2016-11-30","HOUSEKEEPING","ST. ANTHONY'S MONASTERY ASSOCIATION INC","ME","KENNEBUNK","PO BOX 273","26 BEACH AVENUE","04043","ME","KENNEBUNK","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3149",NA,"H-2B",2016,2016-03-16,"CERTIFICATION",12,12,"True","2016-04-01","2016-11-30","HOUSEKEEPER","US HOTELS NEW ENGLAND, LLC","ME","KENNEBUNKPORT","127 OCEAN AVENUE","PO BOX 5600","04046","ME","Kennebunkport","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3150",NA,"H-2B",2016,2016-03-17,"CERTIFICATION",47,47,"True","2016-04-01","2016-11-15","HOUSEKEEPER","KENNEBUNKPORT RESORT COLLECTION","ME","KENNEBUNK","182 PORT ROAD",NA,"04043","ME","Kennebunkport","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3151",NA,"H-2B",2016,2016-03-17,"CERTIFICATION",17,17,"True","2016-04-01","2016-10-15","FOOD PREPARATION WORKER","IOTB INC","ME","YORK BEACH","PO BOX 700","7 OCEAN AVENUE","03910","ME","YORK BEACH","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3152",NA,"H-2B",2016,2016-03-18,"PARTIAL CERTIFICATION",20,18,"True","2016-04-01","2016-12-05","LANDSCAPE LABORER","PISCATAQUA LANDSCAPING AND TREE SERVICE","ME","ELIOT","26 MACLELLAN LANE",NA,"03903","ME","Eliot","FEDERATION OF EMPLOYERS AND WORKERS OF AMERICA:ROBIN SVEC",NA,NA
"3153",NA,"H-2B",2016,2016-03-18,"CERTIFICATION",12,12,"True","2016-04-01","2016-11-15","COOK","TO PAUSE INC.","ME","BAR HARBOR","130 COTTAGE STREET",NA,"04609","ME","BAR HARBOR","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3154",NA,"H-2B",2016,2016-03-22,"CERTIFICATION",8,8,"True","2016-04-01","2016-12-15","IRRIGATION WORKER","ENVIROMENTAL SOLUTIONS","ME","YARMOUTH","PO BOX 868","347 MAIN STREET","04096","GA","SPRINGFIELD","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3155",NA,"H-2B",2016,2016-03-22,"CERTIFICATION",6,6,"True","2016-04-01","2016-11-15","DINING ROOM ATTENDANTS","OGUNQUIT ENTERTAINMENT LLC","ME","OGUNQUIT","9 SHORE ROAD","P.O. BOX 1370","03907-0000","ME","OGUNQUIT","HEM INTERNATIONAL SERVICES:MICHELE MCCARTHY",NA,NA
"3156",NA,"H-2B",2016,2016-03-22,"CERTIFICATION",2,2,"True","2016-04-01","2016-11-15","HOUSEKEEPING","INN AT SUNRISE POINT LLC","ME","LINCOLNVILLE","55 SUNRISE POINT ROAD",NA,"04843","ME","Lincolnville","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3157",NA,"H-2B",2016,2016-03-23,"CERTIFICATION",15,15,"True","2016-04-01","2016-11-10","HOUSEKEEPER","THE MEADOWMERE RESORT","ME","OGUNQUIT","74 MAIN STREET",NA,"03907","ME","OGUNQUIT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3158",NA,"H-2B",2016,2016-03-25,"CERTIFICATION",6,6,"True","2016-04-01","2016-11-15","DINING ROOM ATTENDANTS","LOBSTER POUND RESTAURANT INC","ME","LINCOLNVILLE","2521 ATLANTIC HGWY","P.O. BOX 118","04849-0000","ME","LINCOLNVILLE","HEM INTERNATIONAL SERVICES:MICHELE MCCARTHY",NA,NA
"3159",NA,"H-2B",2016,2016-03-25,"CERTIFICATION",40,40,"True","2016-04-01","2016-12-15","HOUSEKEEPERS","ANCHORAGE MOTOR INN OF OGUNQUIT, INC.","ME","OGUNQUIT","P.O. BOX 2406","125 SHORE ROAD","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3160",NA,"H-2B",2016,2016-03-25,"CERTIFICATION",4,4,"True","2016-04-01","2016-11-15","DISHWASHERS","ANCHORAGE MOTOR INN OF OGUNQUIT, INC.","ME","OGUNQUIT","P.O. BOX 2406","125 SHORE ROAD","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3161",NA,"H-2B",2016,2016-03-25,"CERTIFICATION",2,2,"True","2016-04-01","2016-12-31","DISHWASHER","JONATHAN'S, INC.","ME","OGUNQUIT","92 BOURNE LANE",NA,"03907","ME","Ogunquit","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3162",NA,"H-2B",2016,2016-03-28,"CERTIFICATION",10,10,"True","2016-04-01","2016-10-31","HOUSEKEEPER","THREE BEARS, INC.","ME","BAR HARBOR","47 HOLLAND AVE.",NA,"04609","ME","Bar Harbor","SAVATTERI LAW FIRM, PC:SAL SAVATTERI",NA,NA
"3163",NA,"H-2B",2016,2016-03-28,"CERTIFICATION",13,13,"True","2016-04-01","2016-10-31","SHORT ORDER COOK","WOLTERBEEK ENTERPRISES, INC.","ME","MOODY","P.O. BOX 454","139 POST ROAD, WELLS, MAINE, 04090 (PHYSICAL ADDRESS ONLY)","04054","ME","WELLS","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3164",NA,"H-2B",2016,2016-03-28,"CERTIFICATION",4,4,"True","2016-04-01","2016-12-31","LINE COOK","JONATHAN'S, INC.","ME","OGUNQUIT","92 BOURNE LANE",NA,"03907","ME","Ogunquit","MARTINEZ & SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3165",NA,"H-2B",2016,2016-03-28,"CERTIFICATION",4,4,"True","2016-04-01","2016-12-31","DINING ROOM ATTENDANT","JONATHAN'S, INC.","ME","OGUNQUIT","92 BOURNE LANE",NA,"03907","ME","Ogunquit","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3166",NA,"H-2B",2016,2016-03-28,"CERTIFICATION",3,3,"True","2016-04-15","2016-10-31","SHORT ORDER COOK","NATIVE GROUNDS INC","ME","OGUNQUIT","228 MAIN ST",NA,"03907","ME","Ogunquit","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3167",NA,"H-2B",2016,2016-03-28,"CERTIFICATION",4,4,"True","2016-04-15","2016-10-31","SHORT ORDER COOK","VILLAGE FOOD MARKET INC","ME","OGUNQUIT","230 MAIN STREET",NA,"03907","ME","Ogunquit","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3168",NA,"H-2B",2016,2016-03-29,"CERTIFICATION",12,12,"True","2016-04-01","2016-12-15","COOKS","ANCHORAGE MOTOR INN OF OGUNQUIT, INC.","ME","OGUNQUIT","P.O. BOX 2406","125 SHORE ROAD","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3169",NA,"H-2B",2016,2016-03-29,"CERTIFICATION",5,5,"True","2016-04-01","2016-10-31","DINING ROOM ATTENDANT","IOTB INC","ME","YORK BEACH","PO BOX 700","7 OCEAN AVENUE","03910","ME","YORK BEACH","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3170",NA,"H-2B",2016,2016-03-29,"CERTIFICATION",12,12,"True","2016-04-01","2016-11-01","CASHIERS","YOUNGS LOBSTER POUND","ME","BELFAST","2 FAIRWAY STREET",NA,"04915","ME","BELFAST","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3171",NA,"H-2B",2016,2016-03-29,"CERTIFICATION",2,2,"True","2016-04-15","2016-11-15","HOUSEKEEPING","BUFFLEHEAD COVE INN","ME","KENNEBUNKPORT","PO BOX 499",NA,"04046","ME","KENNEBUNKPORT","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3172",NA,"H-2B",2016,2016-03-29,"CERTIFICATION",3,3,"True","2016-04-15","2016-10-31","DISHWASHER","VILLAGE FOOD MARKET INC","ME","OGUNQUIT","230 MAIN STREET",NA,"03907","ME","Ogunquit","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3173",NA,"H-2B",2016,2016-03-29,"CERTIFICATION",3,3,"True","2016-04-07","2016-11-05","FISH PACKER","CONARY COVE LOBSTER CO","ME","DEER ISLE","83 CONARY COVE ROAD",NA,"04627","ME","DEER ISLE","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3174",NA,"H-2B",2016,2016-03-29,"CERTIFICATION",8,8,"True","2016-04-15","2016-11-01","HOUSEKEEPER","SACO NO.1, LLC","ME","SACO","48 INDUSTRIAL PARK ROAD",NA,"04072","ME","Saco","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3175",NA,"H-2B",2016,2016-03-30,"CERTIFICATION",8,8,"True","2016-04-01","2016-10-28","HOUSEKEEPERS","MIDWAY MOTEL, INC.","ME","WELLS","424 POST ROAD",NA,"04090","ME","WELLS","ANTIOCH ASSOCIATES USA II, INC.:MARK CARCHIDI",NA,NA
"3176",NA,"H-2B",2016,2016-03-30,"CERTIFICATION",9,9,"True","2016-04-01","2016-10-28","HOUSEKEEPERS","AMIN HOTELS, INC.","ME","WELLS","17 POST ROAD",NA,"04090","ME","WELLS","ANTIOCH ASSOCIATES USA II, INC.:MARK CARCHIDI",NA,NA
"3177",NA,"H-2B",2016,2016-03-30,"CERTIFICATION",14,14,"True","2016-04-01","2016-11-15","SERVERS","ANCHORAGE MOTOR INN OF OGUNQUIT, INC.","ME","OGUNQUIT","P.O. BOX 2406","125 SHORE ROAD","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3178",NA,"H-2B",2016,2016-03-30,"CERTIFICATION",4,4,"True","2016-04-15","2016-10-31","DISHWASHER","NATIVE GROUNDS INC","ME","OGUNQUIT","228 MAIN ST",NA,"03907","ME","Ogunquit","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3179",NA,"H-2B",2016,2016-03-30,"CERTIFICATION",4,4,"True","2016-04-15","2017-01-14","HOUSEKEEPER","TEMPO DULU LLC","ME","PORTLAND","163 DANFORTH ST",NA,"04102","ME","Portland","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3180",NA,"H-2B",2016,2016-04-06,"CERTIFICATION",13,13,"True","2016-04-06","2016-12-08","MAIDS AND HOUSEKEEPING CLEANERS","MISTY HARBOR, INC.","ME","WELLS","60 MILE ROAD","733 POST ROAD","04090","ME","WELLS","ANTIOCH ASSOCIATES USA II, INC.:MARK CARCHIDI",NA,NA
"3181",NA,"H-2B",2016,2016-04-06,"CERTIFICATION",7,7,"True","2016-04-06","2016-10-31","HOUSEKEEPER/LAUNDRY WORKER","FESTIVAL HOSPITALITY, LLC","ME","OLD ORCHARD BEACH","198 SACO AVE.",NA,"04064","ME","Old Orchard Beach","SAVATTERI LAW FIRM, PC:SAL SAVATTERI",NA,NA
"3182",NA,"H-2B",2016,2016-04-06,"CERTIFICATION",5,5,"True","2016-05-01","2016-10-15","COOK","JACKIE'S TOO, INC.","ME","OGUNQUIT","91 PERKINS COVE","PO BOX 2173","03907","ME","OGUNQUIT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3183",NA,"H-2B",2016,2016-04-06,"CERTIFICATION",24,24,"True","2016-05-01","2016-11-05","HOUSEKEEPER","BOUGHTON HOTEL CORPORATION","ME","KENNEBUNKPORT","140 OCEAN AVE","PO BOX 511","04046","ME","KENNEBUNKPORT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3184",NA,"H-2B",2016,2016-04-07,"PARTIAL CERTIFICATION",41,35,"True","2016-04-10","2016-11-30","HOUSEKEEPERS","LAFAYETTE OLD ORCHARD LLC","ME","OLD ORCHARD BEACH","87 WEST GRAND AVENUE",NA,"04064","ME","OLD ORCHARD BEACH","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3185",NA,"H-2B",2016,2016-04-07,"CERTIFICATION",3,3,"True","2016-04-15","2017-01-14","HOUSEKEEPER","HARTSTONE INN INC.","ME","CAMDEN","41 ELM STREET",NA,"04843","ME","CAMDEN","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3186",NA,"H-2B",2016,2016-04-07,"CERTIFICATION",3,3,"True","2016-04-15","2017-01-14","LINE COOK","BREDA LLC","ME","CAMDEN","83 BAYVIEW STREET",NA,"04843","ME","CAMDEN","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3187",NA,"H-2B",2016,2016-04-08,"CERTIFICATION",20,20,"True","2016-04-08","2016-11-30","HOUSEKEEPERS","NEW GEN  TECHNOLOGIES AND MANAGEMENT INC","ME","SOUTH PORTLAND","675 MAIN STREET",NA,"04106-0000","ME","SOUTH PORTLAND","HEM INTERNATIONAL SERVICES:MICHELE MCCARTHY",NA,NA
"3188",NA,"H-2B",2016,2016-04-08,"CERTIFICATION",6,6,"True","2016-04-15","2016-10-31","HOUSEKEEPING","VILLAGE BY THE SEA OWNERS ASSOCIATION INC","ME","WELLS","PO BOX 1107","1373 POST ROAD","04090","ME","WELLS","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3189",NA,"H-2B",2016,2016-04-08,"CERTIFICATION",3,3,"True","2016-04-15","2017-01-14","COOK","TEMPO DULU LLC","ME","PORTLAND","163 DANFORTH ST",NA,"04102","ME","Portland","MARTINEZ & SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3190",NA,"H-2B",2016,2016-04-08,"CERTIFICATION",20,20,"True","2016-05-01","2016-11-05","WAITER/WAITRESS","BOUGHTON HOTEL CORPORATION","ME","KENNEBUNKPORT","140 OCEAN AVE","PO BOX 511","04046","ME","KENNEBUNKPORT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3191",NA,"H-2B",2016,2016-04-08,"CERTIFICATION",13,13,"True","2016-05-01","2016-11-01","WAITER/WAITRESS","KENNEBUNKPORT RESORT COLLECTION","ME","KENNEBUNK","182 PORT RD",NA,"04043","ME","KENNEBUNKPORT","GLOBAL EMPLOYMENT SERVICES, INC:ROBERT LALTOO",NA,NA
"3192",NA,"H-2B",2016,2016-04-11,"CERTIFICATION",10,10,"True","2016-04-11","2016-10-31","HOUSEKEEPER","HANSON ENTERPRISES LLC","ME","OGUNQUIT","PO BOX 2240","449 MAIN STREET","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3193",NA,"H-2B",2016,2016-04-11,"CERTIFICATION",4,4,"True","2016-04-24","2016-10-31","HOUSEKEEPING","TWO PARA INC","ME","YORK BEACH","PO BOX 1860","8 BEACH STREET","03910","ME","YORK BEACH","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3194",NA,"H-2B",2016,2016-04-11,"CERTIFICATION",2,2,"True","2016-04-15","2017-01-14","COOK","HARTSTONE INN INC.","ME","CAMDEN","41 ELM STREET",NA,"04843","ME","CAMDEN","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3195",NA,"H-2B",2016,2016-04-11,"CERTIFICATION",4,4,"True","2016-04-15","2017-01-14","HOUSEKEEPING","BREDA LLC","ME","CAMDEN","83 BAYVIEW STREET",NA,"04843","ME","CAMDEN","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3196",NA,"H-2B",2016,2016-04-11,"CERTIFICATION",6,6,"True","2016-05-01","2016-10-15","DISHWASHER","JACKIE'S TOO, INC.","ME","OGUNQUIT","91 PERKINS COVE","PO BOX 2173","03907","ME","OGUNQUIT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3197",NA,"H-2B",2016,2016-04-11,"CERTIFICATION",10,10,"True","2016-05-01","2016-11-30","HOUSEKEEPER","PORTLAND HARBOR HOTEL","ME","PORTLAND","468 FORE STREET",NA,"04101","ME","PORTLAND","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3198",NA,"H-2B",2016,2016-04-11,"CERTIFICATION",8,8,"True","2016-05-01","2016-10-15","WAITER/WAITRESS","JACKIE'S TOO, INC.","ME","OGUNQUIT","91 PERKINS COVE","PO BOX 2173","03907","ME","OGUNQUIT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3199",NA,"H-2B",2016,2016-04-12,"CERTIFICATION",29,29,"True","2016-05-01","2016-11-15","COOK","KENNEBUNKPORT RESORT COLLECTION","ME","KENNEBUNK","182 PORT RD",NA,"04043","ME","KENNEBUNKPORT","GLOBAL EMPLOYMENT SERVICES, INC:ROBERT LALTOO",NA,NA
"3200",NA,"H-2B",2016,2016-04-12,"CERTIFICATION",13,13,"True","2016-05-01","2016-11-30","HOUSEKEEPING","GRAND REAL ESTATE MANAGEMENT LLC","ME","OLD ORCHARD BEACH","1 EAST GRAND AVE",NA,"04064","ME","OLD ORCHARD BEACH","MARKET PLACE:MCLEAN DONNA",NA,NA
"3201",NA,"H-2B",2016,2016-04-13,"CERTIFICATION",3,3,"True","2016-04-13","2016-12-01","LANDSCAPER","YORK RIVER LANDSCAPING LLC","ME","YORK","40 ORCHARD FARM ROAD",NA,"03909","ME","YORK","GOFFWILSON, P.A.:JOHN WILSON",NA,NA
"3202",NA,"H-2B",2016,2016-04-13,"CERTIFICATION",4,4,"True","2016-04-13","2016-10-31","LINE COOK","CONGDON'S DONUTS, INC.","ME","WELLS","1090 POST ROAD",NA,"04090","ME","WELLS","MARTINEZ & SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3203",NA,"H-2B",2016,2016-04-13,"CERTIFICATION",4,4,"True","2016-04-20","2016-10-31","HOUSEKEEPING","CUTTY SARK MOTEL","ME","YORK BEACH","PO BOX 135","58 LONG BEACH AVENUE","03910","ME","YORK BEACH","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3204",NA,"H-2B",2016,2016-04-13,"CERTIFICATION",6,6,"True","2016-05-01","2016-11-05","COOK","BOUGHTON HOTEL CORPORATION","ME","KENNEBUNKPORT","140 OCEAN AVE","PO BOX 511","04046","ME","KENNEBUNKPORT","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3205",NA,"H-2B",2016,2016-04-13,"CERTIFICATION",7,7,"True","2016-05-01","2016-10-20","HOUSEKEEPER","EV INC.","ME","BAR HARBOR","986 STATE HIGHWAY 3",NA,"04609","ME","Bar Harbor","GLOBAL EMPLOYMENT SERVICES, INC:ROBERT LALTOO",NA,NA
"3206",NA,"H-2B",2016,2016-04-13,"CERTIFICATION",5,5,"True","2016-05-01","2016-11-01","HOUSEKEEPER","CAP'N FISH MOTEL AND MARINA, INC","ME","BOOTHBAY HARBOR","65 ATLANTIC AVE.","P.O. BOX 660","04538","ME","Boothbay Harbor","PRACTICAL EMPLOYEE SOLUTIONS:VERONICA STRICKLAND-BIRKENSTOCK",NA,NA
"3207",NA,"H-2B",2016,2016-04-14,"CERTIFICATION",5,5,"True","2016-05-01","2016-10-31","FOOD PREPARATION WORKER","THE WILD BLUEBERRY CAFE LLC","ME","OGUNQUIT","PO BOX 1321","82 SHORE ROAD","03907","ME","OGUNQUIT","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3208",NA,"H-2B",2016,2016-04-14,"CERTIFICATION",16,16,"True","2016-04-20","2016-10-31","HOUSEKEEPERS","TCI HOSPITALITY GROUP","ME","OGUNQUIT","145 SHORE ROAD","PO BOX 2456","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3209",NA,"H-2B",2016,2016-04-15,"CERTIFICATION",5,5,"True","2016-04-15","2016-11-15","KITCHEN SUPPORT","ROBERT'S MAINE GRILL, LLC","ME","KITTERY","326 US ROUTE 1",NA,"03904","ME","Kittery","NORMAN, HANSON AND DETROY:DARYA ZAPPIA",NA,NA
"3210",NA,"H-2B",2016,2016-04-15,"CERTIFICATION",6,6,"True","2016-05-01","2016-11-01","HOUSEKEEPER","ASTIKIM CORP","ME","NORTHEAST HARBOR","15 PEABODY DRIVE","PO BOX 337","04662","ME","NORTHEAST HARBOR","GLOBAL EMPLOYMENT SERVICES, INC.:ROBERT LALTOO",NA,NA
"3211",NA,"H-2B",2016,2016-04-15,"CERTIFICATION",15,15,"True","2016-04-25","2016-11-01","HOUSEKEEPING","SPI MANAGEMENT LLC","ME","BOOTHBAY HARBOR","88 GRANDVIEW AVE",NA,"04538","ME","Boothbay Harbor","MARTINEZ & SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3212",NA,"H-2B",2016,2016-04-15,"CERTIFICATION",12,12,"True","2016-04-20","2016-10-31","FRONT DESK CLERKS","TCI HOSPITALITY GROUP","ME","OGUNQUIT","145 SHORE ROAD","PO BOX 2456","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3213",NA,"H-2B",2016,2016-04-15,"CERTIFICATION",18,18,"True","2016-04-25","2016-11-01","WAITERS AND WAITRESSES","SPI MANAGEMENT LLC","ME","BOOTHBAY HARBOR","88 GRANDVIEW AVE",NA,"04538","ME","Boothbay Harbor","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3214",NA,"H-2B",2016,2016-04-15,"CERTIFICATION",8,8,"True","2016-04-25","2016-11-01","BELLMAN","SPI MANAGEMENT LLC","ME","BOOTHBAY HARBOR","88 GRANDVIEW AVE",NA,"04538","ME","Boothbay Harbor","MARTINEZ AND SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3215",NA,"H-2B",2016,2016-04-15,"CERTIFICATION",2,2,"True","2016-04-25","2016-11-01","LANDSCAPE WORKER","SPI MANAGEMENT LLC","ME","BOOTHBAY HARBOR","88 GRANDVIEW AVE",NA,"04538","ME","Boothbay Harbor","MARTINEZ & SORDO, P.A.:EMILIO MARTINEZ",NA,NA
"3216",NA,"H-2B",2016,2016-04-18,"CERTIFICATION",20,20,"True","2016-04-18","2016-10-15","COUNTER ATTENDANT","BREAD AND ROSES BAKERY, INC.","ME","OGUNQUIT","246 MAIN STREET","PO BOX 1972","03907","ME","OGUNQUIT","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3217",NA,"H-2B",2016,2016-04-18,"CERTIFICATION",4,4,"True","2016-04-25","2016-10-31","KITCHEN UTILITY WORKER","HARRIS ISLAND CORPORATION","ME","YORK","22 HARRIS ISLAND ROAD",NA,"03909","ME","YORK","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3218",NA,"H-2B",2016,2016-04-18,"PARTIAL CERTIFICATION",170,136,"True","2016-05-01","2016-11-26","HOUSEKEEPERS","WITHAM FAMILY LIMITED PARTNERSHIP","ME","ELLSWORTH","215 HIGH STREET",NA,"04605","ME","BAR HARBOR","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3219",NA,"H-2B",2016,2016-04-20,"CERTIFICATION",12,12,"True","2016-04-20","2016-11-01","SHORT ORDER COOK","MIKE'S CLAM SHACK, INC.","ME","WELLS","1150 POST ROAD",NA,"04090","ME","WELLS","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
"3220",NA,"H-2B",2016,2016-04-20,"CERTIFICATION",2,2,"True","2016-04-24","2016-10-31","COOKS, SHORT ORDER","TWO PARS INC","ME","YORK BEACH","PO BOX 1860","8 BEACH STREET","03910","ME","YORK BEACH","U.S. AMERICANS INC:JOHN GISMONDI",NA,NA
"3221",NA,"H-2B",2016,2016-04-20,"PARTIAL CERTIFICATION",16,13,"True","2016-04-20","2016-11-02","HOUSEKEEPERS","MIGIS HOTEL GROUP, LLC.","ME","PORTLAND","400 COMMERCIAL STREET","SUITE 304","04101","ME","SOUTH CASCO","PEAK SEASON WORKFORCE:JOSEPH BISHOP",NA,NA
